hour,day_of_week,month,temperature,rain,snow,clouds,vehicle_count,vehicle_speed,congestion_percent,congestion_level
5,0,10,27.15533927371324,0.0,0.0,0.8095646478041877,1344,44.328722304772114,43.1637836979957,moderate
14,4,4,18.118482925877082,0.8710257264397154,0.0,0.3600453817475815,2256,25.40607809877801,89.98961628455939,heavy
15,5,4,28.72935656503229,0.15048739717679976,0.0,0.5173319518057347,563,64.46550294874142,17.64946077879284,low
23,1,1,22.77541966356639,0.0,0.0,0.3303905000458002,1413,46.49656946220156,43.55342942994384,moderate
22,1,4,14.837111709187056,0.0,0.0,0.1302175369663794,2939,22.781813053277364,76.86709649022634,heavy
12,5,5,21.674552427936487,0.0,0.0,0.490479139974641,2767,23.8516669127838,67.44774820314281,heavy
13,0,12,41.64710832003537,0.0,0.0,0.8013099390436663,674,56.488684970479945,19.579887697493948,low
19,3,1,5.815558668967906,0.0,0.0,0.41632167386960706,2551,18.14153481637217,100.0,heavy
1,1,8,25.33073353534105,0.0,0.0,0.47598211571490767,1900,48.781834297374544,40.47817769179654,moderate
14,0,1,15.915475921926745,0.0,0.0,0.4336728097047119,171,67.08110941114182,7.354546963068031,low
11,3,10,35.01501179305715,0.0,0.0,0.5300290691498806,2745,25.19106444224211,84.8217008959589,heavy
18,3,6,30.53047399434626,0.0,0.0,0.6030379449475479,1382,38.07166449388744,86.46731620503604,heavy
19,2,6,25.48727995951415,0.0,0.0,0.25007038704013806,719,53.16553221752043,61.33273554696716,heavy
15,5,12,31.33945791005599,0.0,0.0,0.5777820682204816,1937,31.39204153111281,51.99711933835554,moderate
15,0,9,25.956573131654135,0.0,0.0,0.17414161008821372,841,58.67628984316989,25.55781151378635,low
16,3,2,24.04895502822415,0.0,0.0,0.15459389938525137,2888,22.781354724110628,94.31364021459466,heavy
13,1,4,19.20912765689224,0.0,0.0,0.32046349116951467,941,53.530000381967966,33.97673304572506,moderate
5,5,4,21.112683317783453,0.0,0.0,0.7708366988094583,1925,33.849162558102,58.86964628223109,moderate
6,3,8,20.287510828093872,0.0,0.0,0.12338533779777716,2372,43.81001804697434,45.35968492860722,moderate
17,4,10,24.082756846133332,0.34322267228975833,0.0,0.2320447097400622,1596,39.37458174342217,86.3274022678585,heavy
14,0,8,8.863189438088138,0.0,0.0,0.8695066881127409,1350,52.03101367611956,41.66816066906079,moderate
5,3,5,32.237314746597065,0.9247838897099457,0.0,0.14373683811130844,1206,50.21026038651873,39.75213261472523,moderate
21,0,9,39.57497345267404,0.0,0.0,0.9727647937108381,2019,39.201660643373586,67.51422997123628,heavy
23,2,10,20.542273002754765,0.0,0.0,0.9424901370600547,1159,48.314037673930706,28.594996919457387,low
15,6,1,33.39961563906988,0.0,0.0,0.998479581887214,1744,43.035252093186024,44.924334611975176,moderate
5,5,7,22.927176719651463,0.0,0.0,0.6300150594846977,822,54.45848204914137,16.377591762518314,low
22,0,9,19.181576630970735,0.0,0.0,0.12795255974706277,2714,22.827938934530007,88.74527162278851,heavy
5,2,8,20.94572789126013,0.0,0.0,0.6741926645826545,270,67.53363693274127,12.331058719282641,low
10,6,3,24.685539867562003,0.0,0.0,0.15560672620964444,2702,16.35776051268158,87.98344237952726,heavy
20,1,2,18.229549792470536,0.14782472591256562,0.0,0.47541377162218756,277,67.2991121017627,49.23265475582996,moderate
12,5,4,28.849458459114736,0.0,0.0,0.10041799848007593,2988,20.907645243430903,79.27084792344816,heavy
5,2,5,19.845760321811106,0.0,0.0,0.2748161593094427,2678,27.139285460808793,75.06847394399298,heavy
1,3,12,15.41418886903138,0.14285698124459756,0.0,0.9882610661632364,2317,35.37910796425813,61.70914344764984,heavy
8,6,8,23.840668815323248,0.6249370734956261,0.0,0.6239715387682128,1119,39.55129662454148,59.64432663656264,moderate
16,4,11,18.448517160609207,0.4058655161337412,0.0,0.3467898811866109,2133,26.035508933923033,100.0,heavy
17,1,1,21.38148128419268,0.0,0.0,0.8478087761887941,1168,40.79545733666593,72.24335694816446,heavy
5,0,10,23.565525882005584,0.0,0.0,0.7313494987559499,1309,52.97206421286907,34.97366434592489,moderate
3,1,3,13.28234550779875,0.0,0.0,0.1458857859613243,977,53.63172549523707,15.61694100002966,low
16,2,7,35.67092238805856,0.0,0.0,0.49059404972769927,888,48.68352084291933,49.319680339083604,moderate
3,0,5,30.501153699247343,0.0,0.0,0.4527122289208365,2238,34.47786088848306,57.7671745205039,moderate
1,6,11,18.959563584768805,0.0,0.0,0.599566939180371,1213,52.5649695929368,15.430777210032614,low
11,0,9,23.846983117520274,0.6564537468648374,0.0,0.24945465476830753,2618,19.37448560507942,100.0,heavy
13,3,6,29.086311432099098,0.0,0.0,0.41264211593416555,1068,50.86563381437481,33.73022936825976,moderate
5,6,7,25.66970618306387,0.0,0.0,0.8912625270499135,1068,50.41846221248334,26.079040525844285,low
5,2,9,39.03881387996037,0.5504164536296362,0.0,0.5086074850895521,1735,41.720593361620004,52.665449319598906,moderate
5,3,9,22.09069510085201,0.0,0.0,0.5440036778124249,640,63.95320867330365,15.560113549436515,low
8,0,7,33.511835152934424,0.0,0.0,0.20588204032738344,71,70.12431238862357,37.57359711167469,moderate
0,5,9,13.322900592095358,0.6290035257025525,0.0,0.03714348764150943,1932,35.20142232156477,46.92738046835561,moderate
0,6,10,14.553602083299069,0.37874784243106074,0.0,0.9969923096009057,2196,34.39820765640827,61.121787110016776,heavy
8,5,1,37.47577636512555,0.0,0.0,0.5224488902731864,2423,22.242779337232435,81.75001078027657,heavy
0,1,5,20.544352096276214,0.11201165559543659,0.0,0.06396833536779833,503,64.56328914592874,7.745465001699964,low
7,2,11,14.660419034263157,0.3598302953629655,0.0,0.276789211989653,1957,37.37809900465226,68.88614655670074,heavy
13,5,4,23.618204377935548,0.0,0.0,0.4881789383414845,1368,49.45662266809072,39.47948411142314,moderate
0,5,10,34.111813926716636,0.4041624147329038,0.0,0.7199257437415175,1668,45.67646617455982,40.35289711679414,moderate
14,2,7,17.891802479359104,0.0,0.0,0.1471927910957963,2906,22.812871552860024,82.9261487115415,heavy
14,6,4,23.666356256113893,0.9919227113171704,0.0,0.2941622213672227,2316,23.10177680816621,83.5103883925982,heavy
13,1,5,9.16408646773035,0.0,0.0,0.8964329832777085,1516,50.83944798954729,38.144775863243396,moderate
15,5,6,20.249283875642824,0.0,0.0,0.3945882247353232,2474,18.68714739796964,79.93385732892006,heavy
19,3,2,31.977595754521893,0.0,0.0,0.8550826097264892,2971,16.412522168526387,100.0,heavy
1,4,4,17.725261422567204,0.6041713000336818,0.0,0.2094474125063278,1628,42.56311104170309,58.242121458195264,moderate
4,4,9,13.824755534799497,0.0,0.0,0.05333516867738364,308,70.06452461438023,0.0,low
7,3,11,17.791093022015424,0.0,0.0,0.7354500552239747,1597,32.66540237667444,75.14088132820329,heavy
16,5,12,19.12255080134581,0.0,0.0,0.47630964877919224,525,54.60744437201882,18.51731286238026,low
20,5,5,30.11771083829606,0.0,0.0,0.5515592016833936,1223,47.43679559518109,40.41330774320319,moderate
22,5,10,27.038219303117582,0.0,0.0,0.3306492641808534,1909,40.32881840053731,51.33705988506064,moderate
13,0,5,28.58352780671658,0.5512006673453371,0.0,0.9087966959443026,396,55.4975372449544,33.44885628214532,moderate
9,2,10,24.22745689113554,0.18055210573192526,0.0,0.15617681997025834,2569,23.994960793313638,97.4481904866585,heavy
9,5,11,19.041108376803507,0.0,0.0,0.07158694278177857,553,55.00091245428448,29.91033203074469,low
1,6,6,17.78907713844737,0.0,0.0,0.9749460350346855,1067,51.75533711022158,25.93499490396102,low
11,2,8,27.458622328629318,0.0,0.0,0.9157941731164353,772,67.91302221862787,35.820485560647214,moderate
12,5,11,36.712022917125665,0.0,0.0,0.38656936929134644,2175,31.92823825337794,50.80483268833206,moderate
4,3,2,16.47411937245382,0.0,0.0,0.037669979683537025,1895,28.605022797094712,55.649611008812656,moderate
18,1,3,15.856133678858257,0.0,0.0,0.3750711336779903,2238,21.660300084068822,100.0,heavy
19,6,8,14.913378453448543,0.0,0.0,0.021307656162572908,1182,35.247246671048345,52.03790591967185,moderate
7,3,3,30.652223919030035,0.0,0.0,0.5262703236702995,1857,33.32074504655653,78.44447652082029,heavy
21,4,10,23.662855928066875,0.0,0.0,0.8334014382076723,1384,40.846639710912434,61.53265953182106,heavy
2,2,4,28.443174693140808,0.3761136191648594,0.0,0.32182136021205143,2606,20.458280845030263,78.86703256915338,heavy
21,0,5,19.936255535127316,0.0,0.0,0.6617784947109789,703,63.03745240722046,30.20697733892864,moderate
18,3,10,28.945886806787843,0.8635592535715912,0.0,0.37215539561610944,775,39.183916532652695,95.00169639928782,heavy
5,5,7,21.69891726573906,0.4747503658545713,0.0,0.6152333167401871,753,56.770584050000984,19.393868670162995,low
15,2,10,11.640595567055492,0.0,0.0,0.4599121054187256,2099,29.915141808926943,69.19407990111847,heavy
7,6,8,31.38318589932831,0.0,0.0,0.6574197926256379,1931,33.62097392166709,58.11978019533818,moderate
19,5,7,23.71019787031448,0.0,0.0,0.618170917298213,1258,40.1260401645072,58.32402724092871,moderate
3,4,7,21.517608364470135,0.0,0.0,0.09048220664881745,2907,22.308150677431552,81.64117968230528,heavy
5,5,10,26.25032625044267,0.6837278787306608,0.0,0.5290481069571947,2284,30.38808432291471,67.69396800005059,heavy
7,6,12,12.446668557885834,0.0,0.0,0.010013878561174527,168,63.81817932627975,7.2981079744261175,low
4,5,1,27.44578481629699,0.0,0.0,0.9999087017263529,1899,37.11628055526784,38.75149831995377,moderate
7,5,7,19.233515031760327,0.3216372918411502,0.0,0.2889797090339026,1196,52.03402209848015,46.87956145205365,moderate
14,4,10,22.75115875380779,0.0,0.0,0.631800875322564,260,73.34021157803282,11.60727948611079,low
15,6,8,33.114349870942476,0.0,0.0,0.35784915156250763,1659,50.27459196490144,33.96487060567275,moderate
13,0,6,29.137557170523365,0.92417976229583,0.0,0.7297373436417218,2535,27.174662489873192,84.25938022306264,heavy
4,2,10,22.58894711831531,0.0,0.0,0.020179732323252764,2344,33.219585095502545,51.783082663620355,moderate
4,6,6,23.191330724916718,0.0,0.0,0.7934410264884876,1795,44.07156819053974,28.367636705373783,low
22,3,2,3.5154440509165497,0.22099832415300696,0.0,0.43963413201746093,1754,36.535786291673716,60.8183558669164,heavy
6,0,4,17.424865041630607,0.25733380615406315,0.0,0.9527012845479975,360,64.43886748558916,25.532957686187657,low
2,5,1,25.337017373886173,0.0,0.0,0.6735435313863058,1726,53.044895374262396,26.72363250147937,low
10,4,9,17.886679873454923,0.0,0.0,0.3396625683740414,1885,39.024982875632276,78.48226056362515,heavy
0,6,12,13.388539233940113,0.0,0.0,0.7563566580598217,529,71.43204545549773,6.0321747677833155,low
8,0,5,27.84119775774479,0.2197239249078506,0.0,0.6742165133713919,1368,36.77075522036668,78.07494825546061,heavy
20,1,9,34.45155556004427,0.19527377167929083,0.0,0.3810512617246442,598,50.53682228813384,62.321423090701394,heavy
6,3,12,18.22882109133008,0.0,0.0,0.5870142464074446,280,70.46758396223416,18.08261877120008,low
16,1,5,31.000082239121056,0.0,0.0,0.08308675202600468,371,64.14801468996089,15.909234233551826,low
11,3,11,29.79844587245825,0.47843840606950216,0.0,0.9192824255198693,2403,14.284435134174489,100.0,heavy
8,2,1,16.185455473436043,0.0,0.0,0.12917398441983052,2946,26.638817320219715,100.0,heavy
15,1,9,18.178501983223796,0.0,0.0,0.7171061017817666,2435,27.350305726223525,80.50269678790846,heavy
14,5,2,38.42482137373847,0.0,0.0,0.8974998086471127,330,60.19369020884325,0.0,low
7,0,10,15.063818337567188,0.0,0.0,0.5935983055631505,2731,19.212961095417917,94.71516994427242,heavy
5,6,1,19.127838275464935,0.0,0.0,0.6196960028089181,972,56.53286492799649,21.972961672317155,low
22,1,10,39.725991369999406,0.0,0.0,0.3561882167037441,1960,35.98007883292149,62.248957022426644,heavy
4,4,5,19.449045635028902,0.0,0.0,0.6488240615825119,1259,56.86588842432255,23.005491176197317,low
23,6,3,34.82392725552184,0.5439347510674573,0.0,0.5086306141117576,2831,22.892405881953692,80.6348773444833,heavy
11,0,7,15.823867449699948,0.22577787270217697,0.0,0.10536816129630033,760,52.99589584375444,40.23063277724571,moderate
23,6,12,25.10614012854387,0.0,0.0,0.4269335998708529,1221,49.12644605310228,25.789634878567803,low
8,2,2,32.68736329891888,0.0,0.0,0.24713638931344617,1618,51.441708732916254,56.170528512975594,moderate
13,5,4,20.260273229849354,0.0,0.0,0.03620710310348785,773,61.17464809754043,3.3322563628660373,low
14,5,8,24.797890500550242,0.0,0.0,0.6607426710859943,2326,39.1441549033191,42.829311658319,moderate
8,1,2,29.955490256092226,0.0,0.0,0.15861426801361989,788,57.77755004295487,40.324456115207276,moderate
5,2,12,16.784054825556154,0.5985833501030517,0.0,0.3957789582362147,2865,23.663164238926235,91.83984571019795,heavy
12,6,7,41.92283998613193,0.6632053178078827,0.0,0.009782323591682407,251,56.33467127349298,19.180901800840036,low
15,0,12,32.30179536614378,0.9270556631342591,0.0,0.7514090712538329,417,51.512090435463,62.22194452840112,heavy
6,0,5,21.141741897088664,0.0,0.0,0.12339991117671156,2009,41.64552053876554,54.564525148555525,moderate
18,2,10,22.1214173876769,0.0,0.0,0.6248204867644753,2114,19.681234548764238,100.0,heavy
15,4,4,39.293765948649884,0.0,0.0,0.5119182716843689,305,62.71985468913365,16.048665466239516,low
3,5,6,21.161483468092097,0.0,0.0,0.9760948109641239,753,58.96184779903547,20.220245308562305,low
22,3,5,20.22273206023502,0.15868578470899936,0.0,0.3068877022989678,607,54.90920008155325,29.755629467343166,low
1,3,7,33.169323195409014,0.0,0.0,0.372847087550785,2787,20.500933141075684,80.78708289225318,heavy
15,6,3,12.795538440885055,0.8276501863308091,0.0,0.06036071768621232,2126,32.47253803000611,66.38334448189119,heavy
10,1,7,23.373342649009857,0.0,0.0,0.38453209866558025,1700,39.29641020229885,72.25657347190932,heavy
15,6,11,24.673273930983576,0.0,0.0,0.6597822492389802,1595,53.77048500552159,25.22896700734217,low
18,2,2,18.37028986241761,0.23318199163242986,0.0,0.5606878277194713,1171,42.71051229351504,84.48086273494344,heavy
16,1,10,11.475207589653635,0.0,0.0,0.4275957464369676,2604,25.621278320137602,84.35180740247873,heavy
15,6,11,24.552803550116174,0.0,0.0,0.7980891479277055,225,64.61425319088286,7.410211448656134,low
20,4,1,29.50544587748934,0.0,0.0,0.041438424096987836,2890,14.876016064077227,100.0,heavy
16,3,9,18.56755615100569,0.0,0.0,0.9358696256906556,2981,23.675147401117094,98.98615256248885,heavy
19,2,6,14.561541885700745,0.44386154359827446,0.0,0.9859924469929165,2855,11.409393105681435,100.0,heavy
9,3,8,34.048650647593405,0.31300267490136624,0.0,0.5063214640970508,2350,23.815446245214865,100.0,heavy
4,5,4,28.22502296461159,0.11474910285848873,0.0,0.19158728144488013,2205,39.25083348936356,47.5986148069163,moderate
5,1,3,21.1055765086078,0.9147507370139104,0.0,0.7582284309798895,1948,32.38481762320779,77.43892650032488,heavy
14,1,4,31.366836542107677,0.6439490155162545,0.0,0.37424204634724967,2374,25.078097157811865,84.04245168251981,heavy
12,2,2,25.93391760915012,0.0,0.0,0.5499107557349341,638,58.89912033922582,27.288453097602442,low
1,3,5,38.31371960441518,0.9763296600752189,0.0,0.7909400538473152,1260,38.37340200566938,66.97267811956233,heavy
4,5,11,29.313355525062576,0.0,0.0,0.46221944484260435,1885,43.313706451453506,44.57728810345053,moderate
23,1,10,12.88107616834271,0.0,0.0,0.20996647662700652,951,57.54608516919034,16.899242184077877,low
17,5,3,18.73008628125625,0.5362451300763674,0.0,0.9273282715090976,152,41.03185860630888,53.599334127274695,moderate
18,6,7,19.112757615952333,0.4789554640925898,0.0,0.07519739483917065,2191,17.96661062345198,94.4958543789817,heavy
4,3,1,26.476480322681446,0.1573726108532107,0.0,0.44021604393901725,910,64.21683376419118,18.581168918469977,low
1,6,1,21.572085642693118,0.0,0.0,0.42294806550788244,1904,37.928779846078356,35.1143186633996,moderate
6,6,8,14.981703880617571,0.0,0.0,0.4942751291887981,2881,27.942687161266424,64.46988127924237,heavy
20,5,4,28.71311934187181,0.0,0.0,0.45241072120023973,1743,31.37861847550555,75.6109808290417,heavy
12,2,9,32.000937578418004,0.0,0.0,0.17147584673392535,2823,30.716136420647906,78.04213845982429,heavy
18,2,2,23.17812443979634,0.0,0.0,0.24256221876472028,2572,19.459510359435228,100.0,heavy
11,6,2,25.675667191193746,0.0,0.0,0.5362068193186958,1329,47.521992546795836,42.28187739938551,moderate
11,3,9,16.259546521897676,0.0,0.0,0.02519783460545133,2296,37.688230396106064,68.38964332422537,heavy
14,0,3,19.819700874852238,0.4223864900795563,0.0,0.30071957422872686,2495,22.63343218920759,87.41698460999451,heavy
23,5,1,20.146935763254326,0.0,0.0,0.0025292379128243336,2229,41.22109270097934,45.70586145864663,moderate
10,2,10,28.468692014164755,0.0,0.5641842160109778,0.30847273088872107,715,45.59278339499728,70.6936221840488,heavy
14,6,9,26.048210895562754,0.15183365032753626,0.0,0.31049956975227955,1434,52.63690665581007,21.205060209260242,low
22,5,12,21.362461999485312,0.0,0.0,0.45169460220398605,1931,31.594810047838056,50.21149382157441,moderate
8,0,8,21.04494126480519,0.0,0.0,0.710890137815503,1271,48.407600107111314,68.27146577560914,heavy
20,6,6,8.257454132638212,0.8827279444836644,0.0,0.601304096112814,531,44.84155824795202,58.534344416429896,moderate
12,6,9,36.846995073158936,0.0,0.0,0.9055989286304088,2354,28.686374309801923,65.74109492985154,heavy
21,5,10,7.316432995200621,0.5776940189009598,0.0,0.007523191079708225,494,57.37550286048247,26.601687597887288,low
11,1,8,27.37504386344445,0.0,0.0,0.48162150310341956,233,58.073018529271074,28.375004985747687,low
15,4,4,24.301677650472314,0.0,0.0,0.35541991621427405,2584,26.372909884976643,74.97778711470991,heavy
7,6,11,21.874541567788384,0.0,0.0,0.9303409264922878,2547,31.24303881672045,61.92103463346433,heavy
15,5,9,23.93445873221365,0.0,0.0,0.3838334207850307,2069,36.55062056872307,49.72406231824844,moderate
7,3,11,18.696135595818667,0.0,0.0,0.8439683294654918,1693,38.88544757179444,58.045274383181884,moderate
14,4,7,29.222523058420204,0.0,0.0,0.6580649094045758,1842,48.06037426169527,42.03163095280439,moderate
18,2,6,13.491456548632657,0.0,0.0,0.8653062103823446,1808,28.91477033480383,100.0,heavy
10,1,11,26.622517130310687,0.7323215747133734,0.0,0.24328078880827453,2857,15.792364178129327,100.0,heavy
10,4,8,18.577892279377004,0.3192316592104662,0.0,0.2675781065926197,1808,35.39584479478348,74.374206412512,heavy
7,3,10,20.58457604830245,0.0,0.0,0.4506652981386289,1321,54.107977878405094,38.053214319000794,moderate
17,1,11,20.800745412204098,0.0,0.0,0.43736622223190136,2092,33.25018332720316,95.11300200590478,heavy
14,4,4,22.677155491370932,0.0,0.0,0.5675339412553341,287,68.16801051092158,20.52740330527639,low
12,2,3,28.01722682188371,0.5964936791949924,0.0,0.31964272323219733,511,49.250342116598816,38.204932064230114,moderate
0,4,2,23.713636157869885,0.0,0.0,0.6712266316170614,129,70.83258513467494,13.265010116029439,low
2,2,8,31.463835730997058,0.0,0.0,0.2664140979547285,2196,46.65538306091146,44.1070169580255,moderate
0,6,10,32.359173267278194,0.0,0.0,0.6449245827029189,781,68.76098431407311,9.984849594385892,low
20,5,12,26.470143198316517,0.0,0.0,0.324659882436071,218,58.60450875829956,22.68219582842894,low
20,3,1,29.460721774876962,0.0,0.0,0.7101451010336741,721,52.279200959417466,52.09531911677573,moderate
1,4,1,40.19944537174817,0.13459953751825196,0.0,0.27537776741669273,1074,47.82898619483362,34.18503549981325,moderate
1,1,9,12.693368070635385,0.612398987772633,0.0,0.14806426668905104,701,60.38118786196735,21.965059350125888,low
18,6,4,32.60909165197674,0.4446963317619673,0.0,0.4915515699965529,2967,5.0,100.0,heavy
12,1,6,36.35876961282434,0.0,0.0,0.22947831481035474,1822,40.83338362413884,49.16728946353783,moderate
7,6,1,27.469366900690357,0.0,0.0,0.4134352964344157,775,60.34620278076166,23.062247997638096,low
14,5,1,39.232366426373716,0.4249052482197915,0.0,0.06470340168292199,2077,32.35805470525199,62.596860350584116,heavy
5,1,7,38.19004390653447,0.0,0.0,0.8046532477309878,2227,35.210157437181415,62.67946985642223,heavy
4,0,9,21.303727447400828,0.0,0.0,0.6215760279578503,2414,38.43084042833249,63.05127373520041,heavy
8,5,11,21.916459218982663,0.8133535830253739,0.9364283872994065,0.2369305940459301,1725,22.396657754853315,100.0,heavy
21,6,6,28.244858095170386,0.0,0.0,0.41207468127946345,332,59.37902672461739,11.817541843522775,low
18,5,8,19.007085692656347,0.0,0.0,0.92905292790961,562,45.78687777359929,48.97271121416596,moderate
4,0,11,45.0,0.0,0.0,0.29214352811939137,2649,28.54948679507153,68.74168650151827,heavy
13,4,6,30.310682661199422,0.0,0.0,0.24754537973199486,2925,20.636676547010474,85.17692781414941,heavy
21,2,3,24.372304621468537,0.0,0.0,0.4164382671144331,1663,32.156249144869285,77.90213954459084,heavy
22,6,10,12.718388328907455,0.0,0.0,0.7529136694451786,694,62.74259104182612,4.848408594312231,low
18,5,1,26.01534951828549,0.0,0.0,0.4608128789086209,2167,18.93047039542623,92.7899690485929,heavy
3,5,4,14.514803894581807,0.0,0.31093433335494847,0.4227445153131598,2361,30.114327594330845,61.395416964985344,heavy
5,2,2,30.07933892846316,0.0,0.0,0.433409599882833,1996,40.13261583717338,59.69216585690023,moderate
5,2,8,3.982429202179617,0.44352628851966736,0.0,0.45257019070196325,909,47.653624492770184,46.66208010641132,moderate
3,5,4,35.06979814745947,0.0,0.0,0.34360626843620623,1612,46.83906761019167,32.757790591464364,moderate
4,0,5,20.60684011531882,0.0,0.0,0.15339064254569612,411,71.6311049054114,3.1274283006853203,low
7,0,8,10.466232254020252,0.0,0.0,0.41673960494389384,567,60.54343978204779,31.25692984161362,moderate
13,0,4,23.86887728323994,0.0,0.0,0.45661995301223135,2419,27.806296993872053,69.56434465993294,heavy
9,3,5,24.134583599665067,0.4983611780238528,0.0,0.6516574091756238,2782,18.56667284176314,100.0,heavy
10,0,6,23.48545823444214,0.4741295693553055,0.0,0.8505000599696819,721,47.75909477905957,61.2729262946427,heavy
5,4,2,35.03781423488202,0.0,0.0,0.9640899874149383,817,60.920907268914604,18.003949914635097,low
3,1,12,27.04703246030479,0.0,0.6040164482186292,0.21308656471839027,2330,28.344796089448796,71.58285791186265,heavy
23,6,12,30.36870784965795,0.25718817563275015,0.0,0.9797794656840395,2234,31.972341066141162,60.43456568145102,heavy
14,3,9,22.010195408595358,0.0,0.0,0.14100100611670607,850,57.02866452662882,25.424267447064558,low
5,0,2,27.415991890382575,0.8375647007056883,0.0,0.8726586438596836,1461,36.47899206345309,71.63237694436991,heavy
19,4,6,13.532096250394066,0.0,0.0,0.24972396454595436,1139,42.0358768970202,79.84455679118219,heavy
19,2,5,26.06482267953271,0.801684118249637,0.0,0.7563868374312057,1634,22.803340599812287,100.0,heavy
23,1,2,17.934329888039386,0.0,0.0,0.6571216041383698,67,80.0,12.38471782612743,low
3,4,11,34.55709248788691,0.0,0.0,0.1776983475101046,172,72.15114915595422,1.012434794501388,low
15,6,5,24.604041377625784,0.0,0.0,0.02124299281804931,1729,39.11629392572209,42.528060700425975,moderate
23,6,8,29.30294687735067,0.0,0.0,0.6843474942412554,1881,42.661963841155035,39.12394714214242,moderate
19,3,9,26.09858062170391,0.8587524854908339,0.0,0.39368864293317063,916,45.09546296254137,87.14850099062016,heavy
5,5,4,38.450411746390444,0.0,0.0,0.5175275358873335,130,66.81935737670823,0.0,low
21,1,5,11.517099490605549,0.0,0.0,0.10704762777190435,130,69.4635138495656,23.714403978939348,low
10,5,12,23.08962526158668,0.825199243566747,0.0,0.7887225500675334,2247,20.536089043652474,89.41894666931978,heavy
11,6,10,16.319303292766822,0.0,0.0,0.4925111627489849,2536,16.593439502662644,86.47383235676234,heavy
13,3,7,7.602936543305223,0.7939121026617217,0.0,0.635763243959729,1970,24.435783899567564,87.98324540474897,heavy
18,3,7,15.79976624508412,0.0,0.0,0.09408502528009965,172,56.90675338259064,53.32735652785238,moderate
2,3,1,33.37628523364064,0.0,0.0,0.10968451388716849,1011,54.86163678443456,16.984893165949664,low
12,0,3,23.75859742885967,0.43913228726269804,0.0,0.24131737107234574,2205,25.82402323209675,77.52151372311215,heavy
19,6,1,22.24183106908081,0.0,0.0,0.146322431088188,2284,23.84031536288662,86.19254248860882,heavy
13,5,10,30.188009282033907,0.0,0.0,0.2712780132935054,1425,53.30043181143373,18.380225121391238,low
6,6,12,24.923459481966383,0.6936835518557668,0.0,0.4177681286839554,2587,17.088309350518408,82.07187994765363,heavy
1,0,2,28.906665383988436,0.7946863871990149,0.0,0.17972604374867163,1095,53.79695509012236,28.04477593130825,low
13,5,4,26.582752799852614,0.0,0.0,0.740640613961161,278,71.9476753647814,2.4729443535576996,low
16,2,5,28.341616634669307,0.0,0.0,0.6529757177321349,2465,24.65293191904057,83.61122775146777,heavy
13,5,10,20.402501689759006,0.0,0.0,0.5010271619597567,2434,30.93859848300655,59.79495931923365,moderate
23,6,5,32.37669926981559,0.0,0.0,0.784619567499877,2062,41.01207703319491,38.69141338423884,moderate
14,6,1,14.302942921570956,0.0,0.0,0.447692576859283,2754,21.4929007129135,76.38903487927323,heavy
12,6,8,23.312162006970066,0.9815004205707762,0.0,0.4558700962757788,97,51.83716796691422,46.59590426413452,moderate
1,0,2,32.77537192039605,0.0,0.0,0.16391099394551922,2176,29.412837245703948,56.56540872706871,moderate
13,2,8,22.767486720690442,0.7431992247289744,0.0,0.49735637684324596,2312,26.163282295383436,75.62472163957068,heavy
4,2,11,20.55317161866395,0.0,0.0,0.09088246774183473,1236,49.03037656152207,24.354106542189378,low
17,3,1,42.30752666744414,0.0,0.0,0.6896410598822742,1184,29.69101645849204,87.98418136039659,heavy
3,6,12,35.34873439957532,0.0,0.0,0.9930255678599407,647,68.86981757851339,0.0,low
21,4,8,25.133063256449052,0.0,0.0,0.8272860017041294,1302,55.46261671833164,44.75527011603278,moderate
7,3,1,16.236178853912115,0.0,0.0,0.6884940762779587,1797,35.53906111653916,62.362063117777865,heavy
10,5,3,7.719320502181677,0.0,0.0,0.7936231355582564,2056,44.53852832858239,51.282690740344194,moderate
3,1,3,29.66929346469365,0.10999535196925708,0.0,0.7908300881607013,391,65.42376541948452,11.572977778539977,low
5,4,11,34.12694838446299,0.0,0.0,0.593441847104772,224,73.21035326133746,13.516002556231864,low
22,3,9,27.16616542739141,0.0,0.0,0.9371693876661032,2730,25.79788051203294,82.86645534521865,heavy
6,1,5,10.314398476407606,0.19547773408053304,0.0,0.9279822273403804,1420,43.59125804662793,48.933837489134795,moderate
12,4,7,25.282553348716476,0.0,0.0,0.47812294713611825,849,51.66550751141413,25.468281883266457,low
23,5,5,20.105194351787723,0.0,0.0,0.7066322157938064,2101,36.98662471790408,55.37698715141058,moderate
14,5,5,25.29325196901615,0.0,0.0,0.7486519633832343,817,49.80552663297736,20.905185153478357,low
0,5,8,39.54742117699128,0.0,0.0,0.12722146271476853,2487,24.023084996077806,54.33255142208735,moderate
8,5,3,30.31521275503837,0.5879500751452614,0.0,0.8217608970959809,833,40.619970491460656,68.36488756360868,heavy
9,3,10,28.60859706126171,0.40667706803358994,0.0,0.5259283271864155,844,49.6024295560878,73.53892129998182,heavy
6,0,12,23.637244428292032,0.0,0.0,0.3227256191316229,948,55.418779626509576,37.05766077596638,moderate
5,6,12,27.315796700062982,0.24376635067923566,0.0,0.478579743878931,2422,25.064207421873213,69.53264309803832,heavy
12,3,3,18.215854148177364,0.678043233861593,0.0,0.8993143356965301,2391,25.748116327285366,93.51653400083693,heavy
